일시	지점	일최저체감온도(°C)	일최고기온(°C)	일평균기온(°C)	일최저기온(°C)	일평균상대습도(%)	일평균풍속(m/s)	일최대풍속(m/s)	한파특보(O/X)	한파영향예보(단계)	동파가능지수(03h)(단계)	동파가능지수(06h)(단계)	동파가능지수(09h)(단계)	동파가능지수(12h)(단계)	동파가능지수(15h)(단계)	동파가능지수(18h)(단계)	동파가능지수(21h)(단계)	동파가능지수(24h)(단계)
2024-01-06	의정부(532)	-4.8	4.6	-.2	-4.2	66	.9	2.7	X	관심								
2024-01-06	횡성(536)	-4.8	5	.5	-3.6	71	1.6	4.7	X	관심								
2024-01-06	고양(540)	-5.5	5.4	-.6	-5.6	74	.7	3.7	X	관심								
2024-01-06	남양주(541)	-5.9	6.1	-.3	-4.8	72	1.1	4	X	관심								
2024-01-06	안산(545)		4.9	-.7	-6.3	76	.5	2.5	X	 								
2024-01-06	경기광주(546)	-4.6	4.5	-.3	-4.4	65	1	4.1	X	 								
2024-01-06	여주(548)	-5.3	4.9	.5	-2.2	66	1.5	3.5	X	 								
2024-01-06	용인(549)	-6	5	-.7	-5	73	1	3.3	X	 								
2024-01-06	오산(550)	-4.4	5.4	0	-4.6	70	1	3.4	X	 								
2024-01-06	평택(551)	-3.9	4.5	1	-1.8	74	1.3	4.3	X	 								
2024-01-06	화천(555)	-8.6	4.5	-.9	-5.6	71	1.8	5.6	X	관심								
2024-01-06	양구(556)	-8.4	4.9	-.8	-5.5	60	1.4	3.8	X	관심								
2024-01-06	시흥(565)	-5.3	4.9	-.6	-6	76	1.1	4.1	X	관심								
2024-01-06	구리(569)	-4.2	5.5	.5	-3.3	70	1.3	3.6	X	관심								
2024-01-06	화성(571)	-3.3	4.8	.2	-3.4	72	.8	2.3	X	관심								
2024-01-06	성남(572)	-3	4.8	.6	-2.8	52	.7	3	X	 								
2024-01-06	과천(590)	-5	5.2	.5	-4.2	67	1.3	3.6	X	 								
2024-01-06	양주(598)	-7.7	4.8	-1.6	-6.6	77	1.1	4	X	관심								
2024-01-06	단양(601)	-4.1	5.8	-.2	-4.6	72	1.1	4	X	 								
2024-01-06	진천(602)	-5.2	5.6	1.2	-1.7	66	2.3	5.6	X	 								
2024-01-06	괴산(603)	-5.4	5.2	0	-4.7	72	1.2	3.7	X	 								
2024-01-06	옥천(604)	-3.4	6.4	.4	-3.7	73	.8	2.6	X	 								
2024-01-06	홍북(608)								X	관심								
2024-01-06	공주(612)	-4.1	6.3	.7	-3.3	78	1	3.4	X	 								
2024-01-06	서천(614)	-3.1	6.3	1.4	-3.5	79	1.3	4	X	 								
2024-01-06	논산(615)	-4.3	7.4	.7	-4	79	1.2	4.4	X	 								
2024-01-06	당진(616)	-3.8	5.4	.9	-3.2	71	1.2	4	X	관심								
2024-01-06	청양(618)	-1.7	5.7	.1	-5.1	76	.6	2.9	X	관심								
2024-01-06	음성(619)	-6.5	4.7	0	-3.8	72	2.3	5.6	X	 								
2024-01-06	증평(623)	-4	5.6	.7	-3.9	66	1.2	3.8	X	 								
2024-01-06	태안(627)	-3.3	5.7	1.6	-1.6	71	1.2	4.5	X	관심								
2024-01-06	예산(628)	-6.6	5.3	.4	-4	76	1.5	4.2	X	관심								
2024-01-06	아산(634)	-4.3							X	 								
2024-01-06	계룡(636)	-6.7	5.8	0	-6	75	1.2	3.9	X	관심								
2024-01-06	연천청산(652)	-6.3	4.1	-1.2	-7.1	72	.8	3.5	X	관심								
2024-01-06	양양(670)	-2	7.3	3.8	.6	36	3	5.2	X	 								
2024-01-06	무안(699)	-2.4	7	2.9	-.8	80	2	5.4	X	 								
2024-01-06	무주(701)	-3.4	6.2	.4	-3.8	74	1	3.4	X	 								
2024-01-06	익산(702)	-3.7	6.6	1.5	-2.8	76	1.8	5.7	X	 								
2024-01-06	진안(703)	-5.5	5.3	.5	-3.1	74	1.6	3.4	X	 								
2024-01-06	담양(706)	-3.2	9.3	3.4	-1.7	75	1.8	4	X	 								
2024-01-06	구례(709)	-3	8.9	4.5	-1.5	59	4.3	8.3	X	 								
2024-01-06	나주(710)	-3.3	8.1	3.2	-1.2	80	1.9	4.5	X	 								
2024-01-06	순천시(712)	-3.6	11.3	4.6	-1.5	56	2.4	5	X	 								
2024-01-06	광양읍(713)	-1.3	11.9	5.1	-1	50	1.9	3.6	X	 								
2024-01-06	장성(730)	-2.1	8.1	2.7	-1.1	75	1.6	4.8	X	 								
2024-01-06	영암(731)	-3.4	8.3	1.9	-2.1	81	1.3	4.5	X	 								
2024-01-06	보성(732)	-3.8	8.2	3.1	-2.6	67	1.5	4.1	X	 								
2024-01-06	완주(734)	-3.6	7.5	.8	-4	79	1.1	3.6	X	 								
2024-01-06	김제(737)	-3.2	6.4	2.6	-.6	74	2.2	4.7	X	 								
2024-01-06	화순(741)	-3.3	8.9	2.4	-2.2	69	1.8	5.6	X	 								
2024-01-06	함평(754)	-2.8	7.6	3.2	-1.4	77	2.4	5.3	X	 								
2024-01-06	곡성(768)	-3.9	8.8	3	-1.7	69	1.8	3.4	X	 								
2024-01-06	압해도(789)	.2	7.7	4.5	.2	76	2.4	5.8	X	 								
2024-01-06	영양(801)	-6.3	6.4	.3	-4.9	60	1.6	4.5	X	 								
2024-01-06	성주(810)	-4.6	9.3	.6	-5	64	1.4	5.6	X	 								
2024-01-06	고령(812)	-4.6	9.3	.3	-4.3	70	.6	3	X	 								
2024-01-06	청도(813)	-6.9	9.9	.2	-5.2	66	1.4	5	X	 								
2024-01-06	예천(815)	-6	7.2	.3	-4.7	61	1	3.9	X	 								
2024-01-06	김천(822)	-4	8	2.5	-3.4	55	1.7	5.2	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	군위(823)	-5.9	7.9	.7	-4.1	70	1.3	4.5	X	 								
2024-01-06	칠곡(825)	-2.6	8.3	2.9	-1.9	62	1.8	4.9	X	 								
2024-01-06	경산(827)	-1.9	8.4	3	-1.1	53	1.3	4	X	 								
2024-01-06	삼척(876)	-2.1	8.9	4.3	1	34	2.5	4.9	X	 								
2024-01-06	속초(90)	-3.3	6.5	2.8	-.3	37	2.1	5.7	X	관심								
2024-01-06	삼천포(907)	-.3	11.2	6.1	1.7	50	2	5.3	X	 								
2024-01-06	고성(918)	-4.9	12	2.6	-3	67	1.6	5.3	X	 								
2024-01-06	창녕(919)	-6.1	9.6	1.1	-3.9	68	1	4.3	X	 								
2024-01-06	함안(920)	-7.7	10.4	.1	-5.3	74	.9	2.8	X	 								
2024-01-06	북춘천(93)	-6.4	5	-1.5	-6.5	65.1	1	4.6	X	관심								
2024-01-06	하동(932)	-1.9	11.8	3.9	-.8	61	1.1	4.1	X	 								
2024-01-06	철원(95)	-7.4	3.2	-1.9	-6.9	74.5	.8	3.4	X	관심								
2024-01-06	동두천(98)	-4.6	4.8	-.8	-5.5	71.9	1	4.5	X	관심								
2024-01-06	파주(99)	-7.6	4.1	-2.2	-7.2	81.9	.8	3.2	X	관심								
2024-01-07	북강릉(104)	-7.2	2.2	-.9	-5.3	29	2.5	6.2	X	 								
2024-01-07	동해(106)	-7.2	3.2	.6	-2.9	28.1	3.3	6.7	X	 								
2024-01-07	서울(108)	-13.7	-.9	-4.4	-8.3	57.4	3.1	6.9	X	 								
2024-01-07	인천(112)	-14.5	-1.6	-4.6	-8.3	56.5	4.1	6.3	X	 								
2024-01-07	원주(114)	-7.2	-.1	-2.2	-5.5	47.1	1.7	3.9	X	관심								
2024-01-07	울릉도(115)	-9	3.3	.3	-2.6	60.4	3.5	8	X	 								
2024-01-07	수원(119)	-12.2	-1	-4.1	-7.5	55.6	3	6.3	X	 								
2024-01-07	영월(121)	-9.4	.3	-2.9	-7	47.4	2.2	6	X	관심								
2024-01-07	충주(127)	-10.3	-.2	-3	-6.8	53.1	3	6.2	주의보	 								
2024-01-07	서산(129)	-8.8	1.1	-1.8	-4.8	56.4	3.4	6.1	X	 								
2024-01-07	울진(130)	-8.1	4.4	-.2	-4.2	33.4	2.9	6.1	X	 								
2024-01-07	청주(131)	-7.7	.8	-2	-5.1	52.6	1.9	4	X	 								
2024-01-07	대전(133)	-9.8	1.9	-2.2	-6	52.4	2.8	6.6	X	 								
2024-01-07	추풍령(135)	-13.5	-.3	-2.8	-6	53.8	4.2	8	주의보	 								
2024-01-07	안동(136)	-10.3	.8	-2.3	-6.4	49.8	3.5	7.5	X	 								
2024-01-07	상주(137)	-9.2	.8	-1.7	-5.1	46.8	3.7	8	X	 								
2024-01-07	포항(138)	-6.7	3.3	.7	-3	36.5	3.4	8.4	X	 								
2024-01-07	군산(140)	-8.1	2	-1	-4.3	63.4	4	8.5	X	 								
2024-01-07	대구(143)	-7.5	2.8	.5	-2.8	44	4.5	9.8	X	 								
2024-01-07	전주(146)	-6.5	2.7	-.7	-4.1	62.1	2.5	6.3	X	 								
2024-01-07	울산(152)	-6.8	3.3	.5	-3.5	34.1	2.9	5.8	X	 								
2024-01-07	창원(155)	-3.9	5.3	1.4	-2.9	35.9	1.6	3.6	X	 								
2024-01-07	광주(156)	-4.7	3.7	.8	-2.2	66.5	2	4	X	 								
2024-01-07	부산(159)	-6.2	5.9	2.2	-1.1	34.3	3	5.3	X	 								
2024-01-07	통영(162)	-5.6	6.5	2.4	-1.5	42.6	3.7	8.2	X	 								
2024-01-07	목포(165)	-6.9	4.1	1.6	-.4	68.5	7.5	11.5	X	 								
2024-01-07	여수(168)	-8.2	3.6	1.3	-1.8	49.5	5.7	9.9	X	 								
2024-01-07	흑산도(169)	-5	5.4	3.2	1.5	64.5	9.9	13.6	X	 								
2024-01-07	완도(170)	-3.1	4.8	2.8	-.3	59.3	2.7	5.6	X	 								
2024-01-07	고창(172)	-8.2	3.1	-.4	-3.8	70.6	4.7	7.6	X	 								
2024-01-07	제주(184)	.4	8.1	6.1	4.5	53.6	5.9	8	X	 								
2024-01-07	진주(192)	-4.5	4.9	.4	-4.3	47	1.6	5.1	X	 								
2024-01-07	양평(202)	-10.3	-.7	-3	-6.7	50.3	2.4	4.6	X	 								
2024-01-07	이천(203)	-10	-.1	-3.5	-7.2	53.4	1.8	4.9	X	 								
2024-01-07	인제(211)	-10.7	-.1	-3.6	-9	41.6	1.9	4.9	주의보	관심								
2024-01-07	홍천(212)	-8.8	-.9	-3.9	-8.1	47.1	1.9	4.5	주의보	관심								
2024-01-07	태백(216)	-13.1	-4.1	-7.3	-11.9	44.4	1.5	3.4	X	관심								
2024-01-07	정선군(217)	-12.9	-.7	-5	-10.7	39.8	2.4	5	X	관심								
2024-01-07	제천(221)	-10.7	-1.7	-4.6	-10.1	56.4	2.5	5.9	주의보	 								
2024-01-07	보은(226)	-8.6	.4	-2.4	-6.6	60	3	6.6	주의보	 								
2024-01-07	천안(232)	-9.5	.7	-2.6	-5.8	58.4	2.1	5.2	X	 								
2024-01-07	보령(235)	-5.8	2.1	-.9	-4.1	56.8	2.3	4.4	X	 								
2024-01-07	부여(236)	-6.6	2.7	-1.3	-6.3	60.1	2	5	X	 								
2024-01-07	금산(238)	-8.6	1.7	-1.8	-5.5	57.4	2.3	4.6	주의보	 								
2024-01-07	세종(239)	-9.1	.6	-2.3	-5.6	58.6	2.4	6	X	 								
2024-01-07	부안(243)	-5.1	3.8	-.1	-4	70.6	1.6	3.4	X	 								
2024-01-07	임실(244)	-7.2	2.1	-1.2	-5.3	62	1.8	5.7	주의보	 								
2024-01-07	정읍(245)	-6.3	3.2	-.4	-4.1	64.3	2.7	6.1	X	 								
2024-01-07	남원(247)	-8.3	2.3	-1.1	-5.8	65	1.5	4.8	X	 								
2024-01-07	장수(248)	-10.3	.3	-3.2	-7.6	61.1	3.1	7	주의보	 								
2024-01-07	영광군(252)	-6	3.7	.6	-1.8	62.3	3.6	6.7	X	 								
2024-01-07	김해시(253)	-5.2	5.3	1.1	-2.7	40.6	2.5	4.9	X	 								
2024-01-07	순창군(254)	-7.3	1.4	-.8	-4.2	66.1	3.2	7.8	X	 								
2024-01-07	양산시(257)	-4.7	5.5	1.9	-1.7	40.5	2.3	5.4	X	 								
2024-01-07	강진군(259)	-5	5.4	2.1	-1.2	61.1	3.2	6	X	 								
2024-01-07	장흥(260)	-5.8	3.7	1.3	-2.7	61.1	2.8	6.2	X	 								
2024-01-07	해남(261)	-4.7	4.6	2.2	-2.6	63	2.1	4.6	주의보	 								
2024-01-07	고흥(262)	-3.4	5.2	2.7	-1.1	56.4	3.1	7.4	주의보	 								
2024-01-07	의령군(263)	-8.6	5.7	1	-4.1	52.9	3.1	7.4	X	 								
2024-01-07	함양군(264)	-9.1	2.3	0	-3.6	43.1	3.9	6.5	주의보	 								
2024-01-07	진도군ASOS(268)	-4	4.9	2.5	-1.2	62.1	4.8	7.7	X	 								
2024-01-07	봉화(271)	-9.3	.1	-2.5	-7.5	49.6	1.9	5.4	주의보	 								
2024-01-07	영주(272)	-12.5	.3	-2.8	-6.3	48.5	6.1	10.2	X	 								
2024-01-07	문경(273)	-12	.9	-2.6	-6.3	48.8	3.8	6.9	X	 								
2024-01-07	청송군(276)	-11.4	.4	-2.7	-7.5	48.3	3.9	8.2	주의보	 								
2024-01-07	영덕(277)	-9.3	2.6	-.2	-3.9	39.5	3.8	9.7	X	 								
2024-01-07	의성(278)	-8.6	1.9	-1.9	-7	51.1	2.2	6.4	X	 								
2024-01-07	구미(279)	-5.4	2.4	0	-3.9	43	2	4.6	X	 								
2024-01-07	영천(281)	-8.4	2.7	-.4	-4	46.6	4.1	7.7	X	 								
2024-01-07	경주시(283)	-9.1	2.9	-.4	-4.5	37.4	4.2	9.2	X	 								
2024-01-07	거창(284)	-9.5	1.4	-1.3	-6.6	45.6	2.7	6.5	주의보	 								
2024-01-07	합천(285)	-5	4.3	.9	-3.4	40.4	1.3	4.4	주의보	 								
2024-01-07	밀양(288)	-5.6	4.3	-.6	-5.3	46.9	1.5	5.6	X	 								
2024-01-07	산청(289)	-7.9	2.5	0	-3.3	44	5.3	8.9	주의보	 								
2024-01-07	거제(294)	-3.1	5.7	2.4	-.7	40.9	2.1	4.6	X	 								
2024-01-07	남해(295)	-4.7	4.7	2.2	-1.6	47.5	2.7	5.1	X	 								
2024-01-07	부천(433)	-11.2	-1.6	-4.7	-8.3	47	1.2	2.6	X	 								
2024-01-07	안양(434)	-12.7	-.2	-3.6	-7		3.4	6.7	X	 								
2024-01-07	광명(437)	-12.2	-.5	-3.4	-7.2	48	2.8	5.4	X	 								
2024-01-07	군포(438)	-12.4	-.6	-3.7	-7.8	48	2.1	5.3	X	 								
2024-01-07	김포(441)		-1.6	-4.6	-8.2		2.2	4.9	X	 								
2024-01-07	하남(444)	-10	-1.2	-4.3	-7.9	49	.7	1.9	X	 								
2024-01-07	의왕(445)	-11.3	-1	-3.9	-7.9	50	1.6	4.2	X	 								
2024-01-07	포천(504)	-13.7	-.3	-5	-9.9	53	2.9	7	주의보	관심								
2024-01-07	가평조종(505)	-12.2	-1.3	-4.9	-9.5	52	2.7	6.1	주의보	관심								
2024-01-07	안성(516)	-10.6	0	-3.2	-6.5	57	3.3	8.6	X	 								
2024-01-07	간성(517)	-10.1	.9	-2.1	-5.6	32	3.2	6.2	X	관심								
2024-01-07	평창(526)	-12.5	-1.2	-4.5	-10	45	1.6	4.6	주의보	관심								
2024-01-07	의정부(532)	-12.2	-1.3	-4.9	-8.8	51	1.8	3.9	X	 								
2024-01-07	횡성(536)	-10.4	-.2	-3.9	-8.9	53	2.1	5.4	X	관심								
2024-01-07	고양(540)	-12.1	-1.6	-5.4	-10.3	61	2.2	5.8	X	 								
2024-01-07	남양주(541)	-11.4	-.7	-4.3	-7.8	53	2.2	5.7	X	 								
2024-01-07	안산(545)	-9.3	-.2	-3.5	-7.8	51	1.6	4.5	X	 								
2024-01-07	경기광주(546)	-10.4	-1.3	-4.6	-8.8	49	1.3	4.9	X	 								
2024-01-07	여주(548)	-11.1	-1.2	-4	-7.9	51	2.7	5.7	X	 								
2024-01-07	용인(549)	-11.5	-.9	-4	-7.6	51	2.2	5	X	 								
2024-01-07	오산(550)	-11.6	.5	-3.4	-7.2	54	2	4.5	X	 								
2024-01-07	평택(551)	-11.4	.4	-2.9	-6.1	57	3.3	6.9	X	 								
2024-01-07	화천(555)	-12.5	-.6	-4.4	-9.8	46	2.3	5.9	주의보	관심								
2024-01-07	양구(556)	-13.8	-.7	-4.4	-9.7	40	2.3	4.9	주의보	관심								
2024-01-07	시흥(565)	-12.3	-1.5	-4.8	-9.4	60	2.8	6.5	X	 								
2024-01-07	구리(569)	-11.7	-.7	-4.1	-8	49	2.5	5.7	X	 								
2024-01-07	화성(571)	-11	-.8	-3.7	-7.7	56	1.6	2.9	X	 								
2024-01-07	성남(572)	-11.2	-.7	-3.7	-7.6	41	1.9	4.4	X	 								
2024-01-07	과천(590)	-11.2	-.6	-3.8	-7.7	52	2.3	5.6	X	 								
2024-01-07	양주(598)	-12.7	-2.1	-6.3	-11.2	63	2.2	5.7	X	관심								
2024-01-07	단양(601)	-9.8	-.1	-2.9	-8.3	51	3.3	7.7	X	 								
2024-01-07	진천(602)	-9.7	.1	-2.9	-6	55	2.9	8.6	X	 								
2024-01-07	괴산(603)	-10.3	-.5	-3.8	-8.7	59	2.5	7	주의보	 								
2024-01-07	옥천(604)	-7.4	1.1	-1.8	-5.2	54	1.9	4.1	주의보	 								
2024-01-07	홍북(608)								X	 								
2024-01-07	공주(612)	-8.7	1.4	-1.7	-5.6	61	1.8	4.2	주의보	 								
2024-01-07	서천(614)	-6.8	2.2	-.6	-5.2	63	1.8	4.7	X	 								
2024-01-07	논산(615)	-6.9	2.3	-2.1	-6.3	68	2.8	7.5	X	 								
2024-01-07	당진(616)	-9.3	.3	-2.3	-5.4	57	3.1	5.9	X	 								
2024-01-07	청양(618)	-6.3	.8	-2.9	-8	65	.9	2.7	X	 								
2024-01-07	음성(619)	-12.2	-.5	-3.4	-7.7	58	4.5	8.8	X	 								
2024-01-07	증평(623)	-9.1	0	-2.5	-6.4	52	3.2	7	주의보	 								
2024-01-07	태안(627)	-7.5	.8	-1.7	-5.2	56	2.3	5.7	X	 								
2024-01-07	예산(628)	-6.8	.9	-2.1	-5.2	62	1.9	3.8	X	 								
2024-01-07	아산(634)	-10.2	.5	-2.2	-5.1	59	3.8	6.7	X	 								
2024-01-07	계룡(636)	-11.1	1	-2.1	-8.1	56	2.9	5.4	주의보	 								
2024-01-07	연천청산(652)	-11.5	-1.1	-4.6	-9.1	49	1.6	4.5	주의보	관심								
2024-01-07	양양(670)	-9.2	2	-1	-4.7	28	3.9	7.7	X	 								
2024-01-07	무안(699)	-5.5	3.8	1.2	-2.2	63	4.6	8.7	X	 								
2024-01-07	무주(701)	-9.8	.9	-2.1	-7.3	57	3.1	6.8	주의보	 								
2024-01-07	익산(702)	-7.7	2.6	-1	-5.3	62	2.8	7.3	X	 								
2024-01-07	진안(703)	-11.7	-.3	-3.1	-8	64	2.6	6.1	주의보	 								
2024-01-07	담양(706)	-6.1	3.2	0	-4	78	2.2	5.4	주의보	 								
2024-01-07	구례(709)	-8.8	3.4	.7	-3.1	59	5.9	9.8	주의보	 								
2024-01-07	나주(710)	-5	3.2	.7	-3	72	2.8	6.5	X	 								
2024-01-07	순천시(712)	-5.6	4.6	1.5	-2	56	3.1	7.5	X	 								
2024-01-07	광양읍(713)	-5.4	5.1	1.4	-2.3	53	2	3.9	X	 								
2024-01-07	장성(730)	-5.5	2.9	.3	-3	66	2.8	5.5	X	 								
2024-01-07	영암(731)	-4.3	4	.8	-3	71	2.5	7.1	X	 								
2024-01-07	보성(732)	-6.1	3	.1	-3.6	64	2.7	6.2	X	 								
2024-01-07	완주(734)	-7.6	3.4	-1.8	-6.8	69	1.8	6.2	X	 								
2024-01-07	김제(737)	-7.6	2.5	-.8	-4.2	62	3.1	6.7	X	 								
2024-01-07	화순(741)	-5.6	3.4	.1	-2.6	63	3.5	9.3	주의보	 								
2024-01-07	함평(754)	-5.4	4	1.5	-1.7	64	4.3	7.4	X	 								
2024-01-07	곡성(768)	-7.1	2.4	-.8	-4.4	72	3.1	6.6	주의보	 								
2024-01-07	압해도(789)	-5	5	2.5	.3	64	6.1	9	주의보	 								
2024-01-07	영양(801)	-10.3	.7	-2.4	-9	48	2.4	6.1	주의보	 								
2024-01-07	성주(810)	-7.9	3.1	-.1	-5.4	40	2.7	6.2	주의보	 								
2024-01-07	고령(812)	-6.6	3.8	-1	-6	51	1.3	4.1	X	 								
2024-01-07	청도(813)	-9	2.5	-.9	-5.8	49	3.1	7.5	X	 								
2024-01-07	예천(815)	-9.5	.8	-1.8	-6.5	43	2.8	5.9	X	 								
2024-01-07	김천(822)	-10.2	2.2	-.7	-4.3	43	4	8.5	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	군위(823)	-7.9	1.7	-1	-5.2	49	3.4	6.9	주의보	 								
2024-01-07	칠곡(825)	-6.7	2.8	.3	-3.7	46	2.9	7.3	주의보	 								
2024-01-07	경산(827)	-6	2.8	.5	-2.8	43	2.7	5.9	주의보	 								
2024-01-07	삼척(876)	-7.6	4	-.3	-4.4	29	2.1	5.4	X	 								
2024-01-07	속초(90)	-9.7	.8	-2.3	-6.3	30.8	2.7	7.1	X	관심								
2024-01-07	삼천포(907)	-4.5	5.7	2.4	-1.5	44	3.6	7.7	X	 								
2024-01-07	고성(918)	-7.5	5.5	.6	-4.9	48	2.6	6.6	X	 								
2024-01-07	창녕(919)	-7.3	3.4	-.3	-5	54	2.4	6.4	X	 								
2024-01-07	함안(920)	-10.3	4.5	-.5	-6.6	55	2.5	7.8	X	 								
2024-01-07	북춘천(93)	-10.4	-.7	-4.1	-9	39.1	2.4	7	X	관심								
2024-01-07	하동(932)	-4.7	4.6	2.1	-4	45	3.5	6.7	주의보	 								
2024-01-07	철원(95)	-12.3	-2.7	-5.8	-10.5	53.5	1.8	4.4	주의보	관심								
2024-01-07	동두천(98)	-12.4	-1.5	-5	-9.2	50	2.5	6.3	X	관심								
2024-01-07	파주(99)	-13	-3	-5.9	-11.2	59.5	2.3	6.2	X	 								
2024-01-08	북강릉(104)	-10.8	4	-1.7	-7.5	32.9	1.5	3.2	X	 								
